rate,bg_amt,sol_id,ts_cnt,bank_id,bene_br,bg_type,br_code,cust_id,bg_b2kid,bg_class,event_id,pin_code,advn_acid,bank_code,bene_bank,bg_status,city_code,cntr_rate,dt_of_adv,func_code,lchg_time,oper_acid,paysys_id,rate_code,rcre_time,amend_rmks,appl_rules,bg_srl_num,charges_to,close_date,cntry_code,crncy_code,fb_ref_num,fd_ref_num,free_code1,free_code2,free_code3,fwc_sol_id,issue_date,limit_pcnt,nma_key_id,remit_mode,state_code,bg_liab_amt,cntr_bg_ind,invocn_date,limit_b2kid,payable_amt,tran_sol_id,amend_status,bg_adeq_type,bg_perd_days,bg_perd_mths,coll_br_code,counter_rmks,lchg_user_id,nma_key_type,org_recd_flg,rcre_user_id,reference_no,sla_category,transit_perd,bg_carved_amt,coll_corrs_br,dtls_of_chrgs,fin_limit_amt,inw_dc_b2k_id,num_of_amends,purpose_of_bg,recv_corrs_br,reversal_date,bg_expiry_date,cntr_rate_code,coll_bank_code,contingent_amt,cont_liab_acid,effective_date,entity_cre_flg,exp_party_code,invocn_cr_acid,local_corrs_br,reference_date,rmks_for_amend,appl_rules_desc,auto_renew_date,bg_ch_base_rate,bg_ch_oper_rate,bg_mr_base_rate,bg_mr_oper_rate,claim_perd_days,claim_perd_mths,cntr_bg_srl_num,coll_corrs_bank,counter_bg_dtls,fin_limit_crncy,fructified_liab,min_margin_pcnt,recv_corrs_bank,beneficiary_name,beneficiary_type,intend_to_export,local_corrs_bank,other_party_code,claim_expiry_date,final_expiry_date,invocn_lodge_date,invocn_value_date,num_of_int_amends,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,amend_initiated_by,beneficiary_addr_1,beneficiary_addr_2,date_of_amendissue,import_license_num,instlmnt_freq_type,instlmnt_hldy_stat,limit_id_mandatory,payment_value_date,claim_payable_by_us,purchase_account_id,auto_renew_freq_type,auto_renew_hldy_stat,bg_ch_base_rate_code,bg_ch_oper_rate_code,bg_mr_base_rate_code,bg_mr_oper_rate_code,chrg_calc_value_date,internal_limits_reqd,ovdue_chrg_coll_upto,place_lodgemnt_claim,actual_date_of_shpmnt,auto_renew_next_cycle,contingent_crncy_code,cont_liab_contra_acid,instlmnt_freq_start_dd,instlmnt_freq_week_day,instlmnt_freq_week_num,internal_limit_upd_flg,auto_renew_freq_week_dd,probable_date_of_shpmnt,auto_renew_freq_cal_base,auto_renew_freq_week_day,auto_renew_freq_week_num,forward_contract_ref_num,mtmd_margin_referred_flg,auto_renew_applicable_flg,import_license_expiry_date,islamic_payable_account_id,updated_at
1,36200.0,23,2,1,,BBLAC,, 23114400,DC165097,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-08-31T18:20:59,23562532,,SEL,2016-08-31T16:00:03,,NONE,2316BB01000071,A,2016-08-31T00:00:00.000000,,NPR,,,,,,,2016-03-31T00:00:00.000000,0,DC165097,,,0.0,N,,DC14888,,23,,,153,0,,,SATISHRS,23114400.0,,SS1669,,,0,,,,,,0,supply of icu phototherapy unit,,2016-08-31T00:00:00.000000,2016-08-30T00:00:00.000000,,,0.0,23952870,2016-03-31T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,KANTI CHILDREN'S HOSPITAL,O,,,,2016-08-30T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,191550.0,23,2,1,,BBLAC,, 23114400,DC165098,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-08-31T18:22:13,23562532,,SEL,2016-08-31T16:00:19,,NONE,2316BB01000072,A,2016-08-31T00:00:00.000000,,NPR,,,,,,,2016-03-31T00:00:00.000000,0,DC165098,,,0.0,N,,DC14888,,23,,,153,0,,,SATISHRS,23114400.0,,SS1669,,,0,,,,,,0,supply of icu patient monitor with addit,,2016-08-31T00:00:00.000000,2016-08-30T00:00:00.000000,,,0.0,23952870,2016-03-31T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,KANTI CHILDREN'S HOSPITAL,O,,,,2016-08-30T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,260000.0,23,2,1,,BBLAC,, 23114400,DC165121,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-02T11:16:15,23562532,,SEL,2016-09-02T10:08:53,,NONE,2316BB01000077,A,2016-09-02T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165121,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of anesthesia work station packag,,2016-09-02T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES BIR,O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDHA, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,39000.0,23,2,1,,BBLAC,, 23114400,DC165122,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-02T11:18:53,23562532,,SEL,2016-09-02T10:08:13,,NONE,2316BB01000078,A,2016-09-02T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165122,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of icu ventilator package-5,,2016-09-02T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCE BIRH,O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDDHA , KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,150000.0,23,2,1,,BBLAC,, 23114400,DC165123,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-02T11:20:46,23562532,,SEL,2016-09-02T10:07:42,,NONE,2316BB01000079,A,2016-09-02T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165123,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of holmium laser for treatment of,,2016-09-02T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES BIR,O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDDHA, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,20800.0,23,2,1,,BBLAC,, 23114400,DC165125,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-02T11:22:25,23562532,,SEL,2016-09-02T10:06:49,,NONE,2316BB01000081,A,2016-09-02T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165125,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of bed side monitor,,2016-09-02T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES BIR,O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDDHA, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,16000.0,23,2,1,,BBLAC,, 23114400,DC165126,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-02T11:23:10,23562532,,SEL,2016-09-02T10:06:22,,NONE,2316BB01000082,A,2016-09-02T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165126,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of infusion pump package-2,,2016-09-02T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"NATIONAL ACADEMY OF MEDICAL SCIENCE , BI",O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDDHA , KATHAMNDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,22000.0,23,2,1,,BBLAC,, 23114400,DC165124,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-04T14:47:51,23562532,,SEL,2016-09-04T09:45:45,,NONE,2316BB01000080,A,2016-09-04T00:00:00.000000,,NPR,,,,,,,2016-04-04T00:00:00.000000,0,DC165124,,,0.0,N,,DC14888,,23,,,151,0,,,SATISHRS,23114400.0,,SS1669,,,0,,,,,,0,supply of syringe pump package-3,,2016-09-04T00:00:00.000000,2016-09-01T00:00:00.000000,,,0.0,23952870,2016-04-04T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES BIR,O,,,,2016-09-01T00:00:00.000000,,,,,,,,,,,"MAHABOUDDHA, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,25000.0,23,2,1,,BBLAC,, 23114400,DC165276,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-07T10:42:24,23562532,,SEL,2016-09-07T09:47:59,,NONE,2316BB01000113,A,2016-09-07T00:00:00.000000,,NPR,,,,,,,2016-05-08T00:00:00.000000,0,DC165276,,,0.0,N,,DC14888,,23,,,122,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of country machine(electro surgi),,2016-09-07T00:00:00.000000,2016-09-06T00:00:00.000000,,,0.0,23952870,2016-05-08T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,WESRERN REGIONAL HOSPITAL,O,,,,2016-09-06T00:00:00.000000,,,,,,,,,,,"RAMGATH-10, POKHARA",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,25000.0,23,2,1,,BBLAC,, 23114400,DC165274,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-07T10:43:06,23562532,,SEL,2016-09-07T09:47:34,,NONE,2316BB01000112,A,2016-09-07T00:00:00.000000,,NPR,,,,,,,2016-05-08T00:00:00.000000,0,DC165274,,,0.0,N,,DC14888,,23,,,122,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of patient moniter,,2016-09-07T00:00:00.000000,2016-09-06T00:00:00.000000,,,0.0,23952870,2016-05-08T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,WESTERN REGIONAL HOSPITAL,O,,,,2016-09-06T00:00:00.000000,,,,,,,,,,,"RAMGHAT 10, POKHARA",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,22000.0,23,2,1,,BBLAC,, 23114400,DC165277,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-07T10:43:47,23562532,,SEL,2016-09-07T09:48:19,,NONE,2316BB01000114,A,2016-09-07T00:00:00.000000,,NPR,,,,,,,2016-05-08T00:00:00.000000,0,DC165277,,,0.0,N,,DC14888,,23,,,122,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,SUPPLY OF ECG MACHINE,,2016-09-07T00:00:00.000000,2016-09-06T00:00:00.000000,,,0.0,23952870,2016-05-08T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,WESTERN REGIONAL HOSPITAL,O,,,,2016-09-06T00:00:00.000000,,,,,,,,,,,"RAMGATH, POKHARA",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,163500.0,23,2,1,,BBLAC,, 23114400,DC165165,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-11T11:41:18,23562532,,SEL,2016-09-11T09:39:58,,NONE,2316BB01000087,A,2016-09-11T00:00:00.000000,,NPR,,,,,,,2016-04-14T00:00:00.000000,0,DC165165,,,0.0,N,,DC14888,,23,,,150,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of infant radiant warmer,,2016-09-11T00:00:00.000000,2016-09-10T00:00:00.000000,,,0.0,23952870,2016-04-14T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,PAROPAKAR MATERNITY AND WOMEN'S HOSPITAL,O,,,,2016-09-10T00:00:00.000000,,,,,,,,,,,"THAPATHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,30500.0,23,2,1,,BBLAC,, 23114400,DC165175,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-16T14:38:31,23562532,,SEL,2016-09-16T14:01:52,,NONE,2316BB01000090,A,2016-09-16T00:00:00.000000,,NPR,,,,,,,2016-04-17T00:00:00.000000,0,DC165175,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,tender for Infustion Pump,,2016-09-16T00:00:00.000000,2016-09-14T00:00:00.000000,,,0.0,23952870,2016-04-17T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"B.P.K.I.H,S",O,,,,2016-09-14T00:00:00.000000,,,,,,,,,,,"DHARAN, SUNSARI",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,84500.0,23,2,1,,BBLAC,, 23114400,DC165177,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-16T14:42:02,23562532,,SEL,2016-09-16T14:01:28,,NONE,2316BB01000091,A,2016-09-16T00:00:00.000000,,NPR,,,,,,,2016-04-17T00:00:00.000000,0,DC165177,,,0.0,N,,DC14888,,23,,,151,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,tender fo syringe pump,,2016-09-16T00:00:00.000000,2016-09-14T00:00:00.000000,,,0.0,23952870,2016-04-17T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,B.P.K.I.H.S,O,,,,2016-09-14T00:00:00.000000,,,,,,,,,,,"DHARAN, SUNSARI",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,100000.0,23,2,1,,BBLAC,, 23114400,DC165203,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-18T13:17:59,23562532,,SEL,2016-09-18T09:58:29,,NONE,2316BB01000093,A,2016-09-18T00:00:00.000000,,NPR,,,,,,,2016-04-21T00:00:00.000000,0,DC165203,,,0.0,N,,DC14888,,23,,,150,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of Laparoscope Machine(Complete s,,2016-09-18T00:00:00.000000,2016-09-17T00:00:00.000000,,,0.0,23952870,2016-04-21T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,AMDA NEPAL,O,,,,2016-09-17T00:00:00.000000,,,,,,,,,,,"JORPATI, KATHMANDU,",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,19000.0,23,2,1,,BBLAC,, 23114400,DC165317,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-21T11:20:31,23562532,,SEL,2016-09-21T09:44:09,,NONE,2316BB01000124,A,2016-09-21T00:00:00.000000,,NPR,,,,,,,2016-05-22T00:00:00.000000,0,DC165317,,,0.0,N,,DC14888,,23,,,122,0,,,PRADHUMNAN,23114400.0,,SS1669,,,0,,,,,,0,supply of biphasic defibrilator,,2016-09-21T00:00:00.000000,2016-09-20T00:00:00.000000,,,0.0,23952870,2016-05-22T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL TRAUMA CENTER,O,,,,2016-09-20T00:00:00.000000,,,,,,,,,,,"MAHANKAL, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,10900.0,23,2,1,,BBLAC,, 23114400,DC165315,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-21T11:21:18,23562532,,SEL,2016-09-21T09:43:42,,NONE,2316BB01000122,A,2016-09-21T00:00:00.000000,,NPR,,,,,,,2016-05-22T00:00:00.000000,0,DC165315,,,0.0,N,,DC14888,,23,,,122,0,,,PRADHUMNAN,23114400.0,,SS1669,,,0,,,,,,0,supply of portable suction machine,,2016-09-21T00:00:00.000000,2016-09-20T00:00:00.000000,,,0.0,23952870,2016-05-22T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL TRAUMA CENTER,O,,,,2016-09-20T00:00:00.000000,,,,,,,,,,,"MAHANKAL, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,83000.0,23,2,1,,BBLAC,, 23114400,DC165228,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-25T19:11:27,23562532,,SEL,2016-09-25T09:46:35,,NONE,2316BB01000095,A,2016-09-25T00:00:00.000000,,NPR,,,,,,,2016-04-25T00:00:00.000000,0,DC165228,,,0.0,N,,DC14888,,23,,,153,0,,,SM0457,23114400.0,,SS1669,,,0,,,,,,0,sUPPLY OF SPINAL IMPLANTS,,2016-09-25T00:00:00.000000,2016-09-24T00:00:00.000000,,,0.0,23952870,2016-04-25T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,TRIBHUVAN UNIVERSITY TEACHING HOSPITAL,O,,,,2016-09-24T00:00:00.000000,,,,,,,,,,,"MAHARGANJ, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,87000.0,23,2,1,,BBLAC,, 23114400,DC165232,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:20:37,23562532,,SEL,2016-09-26T09:54:10,,NONE,2316BB01000097,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165232,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of infant incubator,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,165000.0,23,2,1,,BBLAC,, 23114400,DC165227,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:22:37,23562532,,SEL,2016-09-26T09:54:55,,NONE,2316BB01000094,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-25T00:00:00.000000,0,DC165227,,,0.0,N,,DC14888,,23,,,154,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of operating microscope fpr ENT,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-25T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,TRIBHUVAN UNIVERSITY TEACHING HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,43500.0,23,2,1,,BBLAC,, 23114400,DC165241,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:28:01,23562532,,SEL,2016-09-26T09:50:48,,NONE,2316BB01000105,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165241,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of hematology analyzer,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSIPTAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,70000.0,23,2,1,,BBLAC,, 23114400,DC165240,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:28:42,23562532,,SEL,2016-09-26T09:51:20,,NONE,2316BB01000104,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165240,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of full automated biochemisty ana,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,70000.0,23,2,1,,BBLAC,, 23114400,DC165239,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:30:56,23562532,,SEL,2016-09-26T09:51:46,,NONE,2316BB01000103,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165239,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of semi automated biochemistry an,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,209000.0,23,2,1,,BBLAC,, 23114400,DC165236,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:31:30,23562532,,SEL,2016-09-26T09:52:08,,NONE,2316BB01000101,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165236,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of ni cu ventilator,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,48000.0,23,2,1,,BBLAC,, 23114400,DC165235,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:32:11,23562532,,SEL,2016-09-26T09:52:43,,NONE,2316BB01000100,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165235,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of ot light single dome with brig,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,41000.0,23,2,1,,BBLAC,, 23114400,DC165234,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:32:47,23562532,,SEL,2016-09-26T09:53:06,,NONE,2316BB01000099,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165234,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of ot hospital equipment,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWAL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,139500.0,23,2,1,,BBLAC,, 23114400,DC165233,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:33:19,23562532,,SEL,2016-09-26T09:53:38,,NONE,2316BB01000098,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165233,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of anesthesia machine with ventil,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWOL,NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,198000.0,23,2,1,,BBLAC,, 23114400,DC165231,BBG,BGCHARGESBB,,,,,Z,,,,R,2016-09-26T11:34:20,23562532,,SEL,2016-09-26T09:54:32,,NONE,2316BB01000096,A,2016-09-26T00:00:00.000000,,NPR,,,,,,,2016-04-26T00:00:00.000000,0,DC165231,,,0.0,N,,DC14888,,23,,,153,0,,,CD0122,23114400.0,,SS1669,,,0,,,,,,0,supply of patient monitor,,2016-09-26T00:00:00.000000,2016-09-25T00:00:00.000000,,,0.0,23952870,2016-04-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,LUMBINI ZONAL HOSPITAL,O,,,,2016-09-25T00:00:00.000000,,,,,,,,,,,"BUTWOL, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
