id,type,status,message,activity_date,customer_login_id,updated_at
9999,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 15:55:31'), member1=None)",153,2024-08-07 07:05:23.765
10000,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 15:55:56'), member1=None)",153,2024-08-07 07:05:23.765
10001,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 15:56:04'), member1=None)",153,2024-08-07 07:05:23.765
10002,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 15:56:07'), member1=None)",153,2024-08-07 07:05:23.765
10003,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 15:56:40'), member1=None)",153,2024-08-07 07:05:23.765
10004,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 15:56:43'), member1=None)",153,2024-08-07 07:05:23.765
10005,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 15:57:04'), member1=None)",153,2024-08-07 07:05:23.765
10006,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 15:57:11'), member1=None)",153,2024-08-07 07:05:23.765
10007,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 15:59:57'), member1=None)",153,2024-08-07 07:05:23.765
10008,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 15:59:59'), member1=None)",153,2024-08-07 07:05:23.765
10009,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 16:00:19'), member1=None)",153,2024-08-07 07:05:23.765
10010,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 16:01:19'), member1=None)",153,2024-08-07 07:05:23.765
10011,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-10-31 16:03:35'), member1=None)",153,2024-08-07 07:05:23.765
10012,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-10-31 16:05:29'), member1=None)",153,2024-08-07 07:05:23.765
10013,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 13:43:20'), member1=None)",230,2024-08-07 07:05:23.765
10014,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 13:52:48'), member1=None)",230,2024-08-07 07:05:23.765
10015,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 14:06:52'), member1=None)",230,2024-08-07 07:05:23.765
10016,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 14:56:13'), member1=None)",230,2024-08-07 07:05:23.765
10017,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 15:34:28'), member1=None)",230,2024-08-07 07:05:23.765
10018,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 15:53:11'), member1=None)",230,2024-08-07 07:05:23.765
10019,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 16:01:51'), member1=None)",230,2024-08-07 07:05:23.765
10020,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 17:30:26'), member1=None)",153,2024-08-07 07:05:23.765
10021,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-02 17:59:19'), member1=None)",153,2024-08-07 07:05:23.765
10022,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-03 21:43:50'), member1=None)",150,2024-08-07 07:05:23.765
10023,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-03 21:45:28'), member1=None)",150,2024-08-07 07:05:23.765
10024,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-04 12:49:39'), member1=None)",40,2024-08-07 07:05:23.765
10025,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-06 10:13:20'), member1=None)",153,2024-08-07 07:05:23.765
10026,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-06 11:56:33'), member1=None)",40,2024-08-07 07:05:23.765
10027,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-07 18:42:06'), member1=None)",153,2024-08-07 07:05:23.765
10028,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-08 16:54:48'), member1=None)",153,2024-08-07 07:05:23.765
10029,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-09 13:01:41'), member1=None)",40,2024-08-07 07:05:23.765
10030,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-10 21:46:14'), member1=None)",150,2024-08-07 07:05:23.765
10031,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-10 21:47:09'), member1=None)",150,2024-08-07 07:05:23.765
10032,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-10 22:05:14'), member1=None)",150,2024-08-07 07:05:23.765
10033,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-10 22:05:48'), member1=None)",150,2024-08-07 07:05:23.765
10034,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-13 12:37:44'), member1=None)",40,2024-08-07 07:05:23.765
10035,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 09:16:16'), member1=None)",153,2024-08-07 07:05:23.765
10036,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 09:16:56'), member1=None)",153,2024-08-07 07:05:23.765
10037,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 10:02:00'), member1=None)",150,2024-08-07 07:05:23.765
10038,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-14 10:06:27'), member1=None)",150,2024-08-07 07:05:23.765
10039,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 10:06:50'), member1=None)",153,2024-08-07 07:05:23.765
10040,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 11:11:38'), member1=None)",153,2024-08-07 07:05:23.765
10041,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 11:15:36'), member1=None)",153,2024-08-07 07:05:23.765
10042,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 14:31:56'), member1=None)",262,2024-08-07 07:05:23.765
10043,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 14:47:29'), member1=None)",262,2024-08-07 07:05:23.765
10044,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 15:32:35'), member1=None)",262,2024-08-07 07:05:23.765
10045,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 17:08:08'), member1=None)",262,2024-08-07 07:05:23.765
10046,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 17:13:58'), member1=None)",262,2024-08-07 07:05:23.765
10047,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-14 17:19:04'), member1=None)",262,2024-08-07 07:05:23.765
10048,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 10:38:30'), member1=None)",150,2024-08-07 07:05:23.765
10049,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 10:44:55'), member1=None)",262,2024-08-07 07:05:23.765
10050,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 10:53:55'), member1=None)",262,2024-08-07 07:05:23.765
10051,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 11:02:58'), member1=None)",262,2024-08-07 07:05:23.765
10052,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 11:27:59'), member1=None)",262,2024-08-07 07:05:23.765
10053,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 11:30:19'), member1=None)",262,2024-08-07 07:05:23.765
10054,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:26:35'), member1=None)",150,2024-08-07 07:05:23.765
10055,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:26:35'), member1=None)",150,2024-08-07 07:05:23.765
10056,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:27:42'), member1=None)",150,2024-08-07 07:05:23.765
10057,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:27:42'), member1=None)",150,2024-08-07 07:05:23.765
10058,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-15 15:28:15'), member1=None)",150,2024-08-07 07:05:23.765
10059,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:30:11'), member1=None)",150,2024-08-07 07:05:23.765
10060,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:44:32'), member1=None)",262,2024-08-07 07:05:23.765
10061,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-15 15:45:26'), member1=None)",262,2024-08-07 07:05:23.765
10062,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-16 15:54:22'), member1=None)",150,2024-08-07 07:05:23.765
10063,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-16 16:04:52'), member1=None)",150,2024-08-07 07:05:23.765
10064,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-16 17:13:38'), member1=None)",160,2024-08-07 07:05:23.765
10065,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-16 17:14:20'), member1=None)",160,2024-08-07 07:05:23.765
10066,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:25:44'), member1=None)",263,2024-08-07 07:05:23.765
10067,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-17 10:26:48'), member1=None)",263,2024-08-07 07:05:23.765
10068,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:27:20'), member1=None)",150,2024-08-07 07:05:23.765
10069,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-17 10:27:37'), member1=None)",150,2024-08-07 07:05:23.765
10070,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:27:53'), member1=None)",263,2024-08-07 07:05:23.765
10071,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:35:33'), member1=None)",160,2024-08-07 07:05:23.765
10072,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:36:21'), member1=None)",160,2024-08-07 07:05:23.765
10073,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 10:52:16'), member1=None)",160,2024-08-07 07:05:23.765
10074,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 14:32:47'), member1=None)",150,2024-08-07 07:05:23.765
10075,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 14:35:11'), member1=None)",150,2024-08-07 07:05:23.765
10076,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 14:44:28'), member1=None)",150,2024-08-07 07:05:23.765
10077,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-17 14:49:42'), member1=None)",150,2024-08-07 07:05:23.765
10078,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 15:11:29'), member1=None)",263,2024-08-07 07:05:23.765
10079,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 15:55:58'), member1=None)",263,2024-08-07 07:05:23.765
10080,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 16:03:01'), member1=None)",150,2024-08-07 07:05:23.765
10081,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-17 17:20:10'), member1=None)",262,2024-08-07 07:05:23.765
10082,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-18 10:15:10'), member1=None)",150,2024-08-07 07:05:23.765
10083,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-18 11:30:58'), member1=None)",160,2024-08-07 07:05:23.765
10084,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 09:40:48'), member1=None)",150,2024-08-07 07:05:23.765
10085,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 09:52:25'), member1=None)",263,2024-08-07 07:05:23.765
10086,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-22 09:53:49'), member1=None)",263,2024-08-07 07:05:23.765
10087,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 09:54:35'), member1=None)",150,2024-08-07 07:05:23.765
10088,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 10:18:48'), member1=None)",150,2024-08-07 07:05:23.765
10089,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 12:20:30'), member1=None)",150,2024-08-07 07:05:23.765
10090,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 15:01:18'), member1=None)",150,2024-08-07 07:05:23.765
10091,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-22 15:11:46'), member1=None)",150,2024-08-07 07:05:23.765
10092,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 10:37:48'), member1=None)",150,2024-08-07 07:05:23.765
10093,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 15:49:29'), member1=None)",150,2024-08-07 07:05:23.765
10094,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 15:59:21'), member1=None)",150,2024-08-07 07:05:23.765
10095,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 16:22:35'), member1=None)",150,2024-08-07 07:05:23.765
10096,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 16:29:06'), member1=None)",150,2024-08-07 07:05:23.765
10097,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-23 16:49:32'), member1=None)",150,2024-08-07 07:05:23.765
10098,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 10:21:58'), member1=None)",150,2024-08-07 07:05:23.765
10099,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 10:36:25'), member1=None)",150,2024-08-07 07:05:23.765
10100,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 16:34:46'), member1=None)",160,2024-08-07 07:05:23.765
10101,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 16:50:13'), member1=None)",160,2024-08-07 07:05:23.765
10102,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:04:33'), member1=None)",150,2024-08-07 07:05:23.765
10103,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:15:47'), member1=None)",150,2024-08-07 07:05:23.765
10104,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:17:43'), member1=None)",150,2024-08-07 07:05:23.765
10105,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:18:19'), member1=None)",160,2024-08-07 07:05:23.765
10106,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:24:34'), member1=None)",150,2024-08-07 07:05:23.765
10107,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:26:45'), member1=None)",150,2024-08-07 07:05:23.765
10108,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:34:44'), member1=None)",150,2024-08-07 07:05:23.765
10109,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-24 17:47:29'), member1=None)",150,2024-08-07 07:05:23.765
10110,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 10:01:39'), member1=None)",150,2024-08-07 07:05:23.765
10111,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 10:32:01'), member1=None)",150,2024-08-07 07:05:23.765
10112,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 10:32:48'), member1=None)",150,2024-08-07 07:05:23.765
10113,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 10:57:12'), member1=None)",150,2024-08-07 07:05:23.765
10114,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:06:30'), member1=None)",150,2024-08-07 07:05:23.765
10115,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:14:43'), member1=None)",160,2024-08-07 07:05:23.765
10116,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:18:33'), member1=None)",150,2024-08-07 07:05:23.765
10117,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:24:31'), member1=None)",150,2024-08-07 07:05:23.765
10118,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-27 11:27:21'), member1=None)",160,2024-08-07 07:05:23.765
10119,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:27:30'), member1=None)",160,2024-08-07 07:05:23.765
10120,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-27 11:41:31'), member1=None)",150,2024-08-07 07:05:23.765
10121,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 11:09:57'), member1=None)",150,2024-08-07 07:05:23.765
10122,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 11:19:36'), member1=None)",150,2024-08-07 07:05:23.765
10123,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 11:37:26'), member1=None)",160,2024-08-07 07:05:23.765
10124,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 11:58:52'), member1=None)",160,2024-08-07 07:05:23.765
10125,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 12:17:12'), member1=None)",160,2024-08-07 07:05:23.765
10126,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 12:34:07'), member1=None)",160,2024-08-07 07:05:23.765
10127,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 12:37:04'), member1=None)",160,2024-08-07 07:05:23.765
10128,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 13:00:32'), member1=None)",150,2024-08-07 07:05:23.765
10129,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 14:14:09'), member1=None)",160,2024-08-07 07:05:23.765
10130,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 14:22:56'), member1=None)",160,2024-08-07 07:05:23.765
10131,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 14:28:07'), member1=None)",160,2024-08-07 07:05:23.765
10132,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 14:43:57'), member1=None)",160,2024-08-07 07:05:23.765
10133,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 15:08:16'), member1=None)",160,2024-08-07 07:05:23.765
10134,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-11-28 15:17:48'), member1=None)",160,2024-08-07 07:05:23.765
10135,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 15:17:58'), member1=None)",160,2024-08-07 07:05:23.765
10136,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 15:22:06'), member1=None)",160,2024-08-07 07:05:23.765
10137,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 15:32:42'), member1=None)",160,2024-08-07 07:05:23.765
10138,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 16:14:29'), member1=None)",160,2024-08-07 07:05:23.765
10139,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 16:21:07'), member1=None)",160,2024-08-07 07:05:23.765
10140,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 17:04:52'), member1=None)",150,2024-08-07 07:05:23.765
10141,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-28 17:32:07'), member1=None)",150,2024-08-07 07:05:23.765
10142,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 10:43:42'), member1=None)",160,2024-08-07 07:05:23.765
10143,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 10:53:40'), member1=None)",160,2024-08-07 07:05:23.765
10144,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 11:13:59'), member1=None)",160,2024-08-07 07:05:23.765
10145,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 11:29:03'), member1=None)",160,2024-08-07 07:05:23.765
10146,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 11:43:17'), member1=None)",150,2024-08-07 07:05:23.765
10147,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 11:55:29'), member1=None)",150,2024-08-07 07:05:23.765
10148,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 14:25:36'), member1=None)",150,2024-08-07 07:05:23.765
10149,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 15:35:14'), member1=None)",150,2024-08-07 07:05:23.765
10150,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 15:43:36'), member1=None)",150,2024-08-07 07:05:23.765
10151,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 15:50:45'), member1=None)",150,2024-08-07 07:05:23.765
10152,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 16:00:42'), member1=None)",150,2024-08-07 07:05:23.765
10153,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 16:28:52'), member1=None)",150,2024-08-07 07:05:23.765
10154,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 16:34:07'), member1=None)",150,2024-08-07 07:05:23.765
10155,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 16:38:35'), member1=None)",150,2024-08-07 07:05:23.765
10156,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-29 17:05:27'), member1=None)",150,2024-08-07 07:05:23.765
10157,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-30 09:52:54'), member1=None)",150,2024-08-07 07:05:23.765
10158,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-30 10:30:51'), member1=None)",160,2024-08-07 07:05:23.765
10159,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-30 12:27:14'), member1=None)",160,2024-08-07 07:05:23.765
10160,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-11-30 15:46:25'), member1=None)",150,2024-08-07 07:05:23.765
10161,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 11:28:11'), member1=None)",160,2024-08-07 07:05:23.765
10162,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 11:31:41'), member1=None)",150,2024-08-07 07:05:23.765
10163,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 11:40:59'), member1=None)",262,2024-08-07 07:05:23.765
10164,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 12:18:32'), member1=None)",150,2024-08-07 07:05:23.765
10165,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 15:27:56'), member1=None)",160,2024-08-07 07:05:23.765
10166,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 15:28:15'), member1=None)",150,2024-08-07 07:05:23.765
10167,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 15:57:44'), member1=None)",150,2024-08-07 07:05:23.765
10168,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-01 17:30:18'), member1=None)",150,2024-08-07 07:05:23.765
10169,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 10:24:15'), member1=None)",160,2024-08-07 07:05:23.765
10170,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 10:39:16'), member1=None)",160,2024-08-07 07:05:23.765
10171,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 10:48:47'), member1=None)",160,2024-08-07 07:05:23.765
10172,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:01:20'), member1=None)",160,2024-08-07 07:05:23.765
10173,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:13:54'), member1=None)",160,2024-08-07 07:05:23.765
10174,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:21:31'), member1=None)",160,2024-08-07 07:05:23.765
10175,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:44:03'), member1=None)",160,2024-08-07 07:05:23.765
10176,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-12-02 11:45:53'), member1=None)",160,2024-08-07 07:05:23.765
10177,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:52:10'), member1=None)",150,2024-08-07 07:05:23.765
10178,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-12-02 11:55:11'), member1=None)",150,2024-08-07 07:05:23.765
10179,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 11:55:49'), member1=None)",160,2024-08-07 07:05:23.765
10180,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-12-02 11:59:31'), member1=None)",160,2024-08-07 07:05:23.765
10181,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 12:01:11'), member1=None)",150,2024-08-07 07:05:23.765
10182,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-12-02 12:02:48'), member1=None)",150,2024-08-07 07:05:23.765
10183,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 12:03:26'), member1=None)",160,2024-08-07 07:05:23.765
10184,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-02 12:28:06'), member1=None)",150,2024-08-07 07:05:23.765
10185,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-04 17:43:55'), member1=None)",40,2024-08-07 07:05:23.765
10186,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 09:44:59'), member1=None)",150,2024-08-07 07:05:23.765
10187,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 09:45:19'), member1=None)",150,2024-08-07 07:05:23.765
10188,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 10:44:27'), member1=None)",150,2024-08-07 07:05:23.765
10189,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 10:44:31'), member1=None)",150,2024-08-07 07:05:23.765
10190,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 11:35:31'), member1=None)",262,2024-08-07 07:05:23.765
10191,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 11:35:44'), member1=None)",262,2024-08-07 07:05:23.765
10192,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 11:36:15'), member1=None)",262,2024-08-07 07:05:23.765
10193,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-12-07 11:37:04'), member1=None)",262,2024-08-07 07:05:23.765
10194,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-12-07 11:38:01'), member1=None)",135,2024-08-07 07:05:23.765
