id,channel,is_used,module_id,booking_id,feature_id,merchant_id,request_type,requested_date,customer_login_id,txn_initiate_type,accessible_channel_id,updated_at
2001,MOBILE,Y,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-21 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2002,MOBILE,Y,,Mqey3XX3yFx9NVwFZ0en78uDcAuKA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-21 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2003,MOBILE,Y,,T0zIR/K8KG15dBG8n+qLDCDatN7sw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-21 17:24:01'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2004,MOBILE,Y,,hDXQxpRxP2SpAmGc6lMce9SMfcu5A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-21 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2005,MOBILE,Y,,DhAglm/DYjowyZ2Te4kvLyDSeG1dg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-21 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2006,MOBILE,Y,,NWh=OB23QVuu3sRgSG5WQPieMd9JQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-21 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2007,MOBILE,Y,,PQo7AvdM5nbTI0sFLv1DKw4PSFYKw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-22 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2008,MOBILE,Y,,ui8MtIqmJcBoN0kmtWZ/cKiZ+X2ow==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-22 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2009,MOBILE,Y,,y3jt3UGqeguEaLpZbXXGS4wmirMlw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-22 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2010,MOBILE,Y,,cv/yYtnmWp+etHGXBsobKGgyPOF4w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-22 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2011,MOBILE,Y,,jD8Cbyk6SMg/Nxf9bzCX9ZmzQGlrA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-22 17:57:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2012,MOBILE,Y,,040JcSZ89ohidHSaqKpxIgDdfkyRA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-22 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2013,MOBILE,Y,,Bg=diErZMN7wxmdnSTjn9+NjhR1Eg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-23 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2014,MOBILE,Y,,RxYF9sQOtldOHKFQs0ehhDUtXJNeg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-23 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2015,MOBILE,Y,,8vgc/kefE37PqkKXCtif13kSKCSBQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-23 17:24:00'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2016,MOBILE,Y,,a7kQoNzyOu8pllDNfoMgxWI6cA8sg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-23 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2017,MOBILE,Y,,PqQUETWoSDfTcfNwSz/GPE2q+DwrQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-23 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2018,MOBILE,Y,,Jc0G4M5zFTkqtbWhbJOGM45p2rfBw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-23 19:46:01'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2019,MOBILE,Y,,Nd399IpOzemmrWxntdvazL062Mztg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-24 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2020,MOBILE,Y,,H0OBr9GBBgMe1oiKMWnI78kYZjgSA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-24 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2021,MOBILE,Y,,IFyMRxIBG4vytFHg23/SnoKVxjEbw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-24 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2022,MOBILE,Y,,K/TXN2MMQwyCGSkMLm0+edOGvCHUw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-24 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2023,MOBILE,Y,,JKFHf3olAhOpWbQqu8DdtvVXBYkRg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-24 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2024,MOBILE,Y,,haidVDlWQAGzU52Hpwdzffy9T52GA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-24 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2025,MOBILE,Y,,Lkjjk9ywBjKCjvSPTTNXdQio1xfnw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-25 15:30:01'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2026,MOBILE,Y,,UcU1dYp+STI179zfQyT6PyrlpMcCw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-25 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2027,MOBILE,Y,,k6Aa7LNHKfg4pLCks34DDqpILaMUA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-25 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2028,MOBILE,Y,,WBPRpCFLJDE9CS6l5GpZZVXZhyJNw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-25 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2029,MOBILE,Y,,TCSGM=kgfJ8rxB+xhuli59hrdAxoA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-25 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2030,MOBILE,Y,,z81k/80ssZkxQEj1skUbhzDYIHzNA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-25 19:46:01'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2031,MOBILE,Y,,PEzc=NUoGyENl+2mYn4KscsIwRY0g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-26 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2032,MOBILE,Y,,4lt1PdJZ/+EmJmZLsoPOrn5WjAEXQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-26 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2033,MOBILE,Y,,zUd0pVcfV5zZurWEunprhYP8xvdpA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-26 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2034,MOBILE,Y,,ogxmp5OlQ9ZN1za6gD6KpfqHc/c1A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-26 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2035,MOBILE,Y,,qGNbyYRREBIfwwWBpwgijzevRyVHg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-26 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2036,MOBILE,Y,,1EGiJiQQeY0E4R0VtUqkX7nH7pjVg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-26 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2037,MOBILE,Y,,CvlG+DOxJ0yeaHWXxbCgswmTXosoQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-27 15:30:01'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2038,MOBILE,Y,,6quVCcksXGi2o32LtJmDrcIaATHBQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-27 15:30:01'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2039,MOBILE,Y,,l+iDmfDPvKYOPKKn7X1/qdJxR1i2Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-27 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2040,MOBILE,Y,,syu0vLtOAqXjJi96js8gT8Lg3SkSQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-27 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2041,MOBILE,Y,,JLsG8fCs67JXqZXj8f12ZUufmT58A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-27 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2042,MOBILE,Y,,s5mr0Hxr2rQS3BNsc17MCITGI05DQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-27 19:46:05'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2043,MOBILE,Y,,AzRn/0S3bSqZzRBC+dCEGVUG+Ndaw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-28 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2044,MOBILE,Y,,4XKX/4rlMpRnueR8UDra8OkoNjRcg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-28 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2045,MOBILE,Y,,rfBppc/bfPJNqz6mv93KAFk3D8OEQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-28 17:24:01'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2046,MOBILE,Y,,noLB3zeKwdbP/GI1dWvjRbherPKsw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-28 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2047,MOBILE,Y,,m8VLlji/p3+GdH2BE6WJL3ctS04Vg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-28 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2048,MOBILE,Y,,H2GSKn25WkGAa7IpMWH2rNFGmLwLg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-28 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2049,MOBILE,Y,,+yQ9Y1fo84Z7Xdw3B75KVAQvZDtQQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-29 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2050,MOBILE,Y,,hGEr+V4EEXkgdTmohTZ9zSJKHJL3Q==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-29 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2051,MOBILE,Y,,Nre88ozUIoOvSu+KxbKIBqma3kLnQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-29 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2052,MOBILE,Y,,u6yIvkpuGHUnZLyGB8S1P7zUjtFIQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-30 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2053,MOBILE,Y,,iqLQ46pkMVYFzjQ2m9/ENkkCqSg3w==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-30 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2054,MOBILE,Y,,6AftoPmfxWlNQg3JKqy2ie3afNvCQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-30 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2055,MOBILE,Y,,og3rJMfYxoKMZ6zMlXehvJFmatYww==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-30 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2056,MOBILE,Y,,ifZdeh0R2Gqk5NFe721HnNLflgs+Q==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-30 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2057,MOBILE,Y,,R/YLqfEqY0a7wZc5CMtIRBZmo2ELQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-30 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2058,MOBILE,Y,,6WfWcatAQ6iRNIO7ECziR9H1OJVwg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2059,MOBILE,Y,,Wa0QZUgZVeX5QkIRzo+1gbr/bYk+g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-10-31 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2060,MOBILE,Y,,kKur+e2BRrLBiNHfArox/ZzLCqfxw==,35.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 16:05:46'), member1=None)",153,,2.0,2024-08-07 07:05:28.893
2061,MOBILE,Y,,9neVNa4jg8vn36bBZN1reVO4wfP2w==,35.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 16:07:34'), member1=None)",153,,2.0,2024-08-07 07:05:28.893
2062,MOBILE,Y,,qpAY8Luf95EBhsXwhvV+DsYunOR8A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2063,MOBILE,Y,,bklr=PgGj9eZ1e/HrdNu0S5IgC6bg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2064,MOBILE,Y,,Y9M/K=SIriUrX3zcoBHsvHTNrogig==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-10-31 17:57:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2065,MOBILE,Y,,NQNpHSuPeoDm+Faasi9AZ5SF+9BMg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-10-31 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2066,MOBILE,Y,,+vLgq2MRYXj7kOEQ5TeZbso/tuwLQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-01 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2067,MOBILE,Y,,rdrYxZW3sIeN16ETKuipVPdzWZnzg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-01 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2068,MOBILE,Y,,SBQbb0VOLIPw43EVKoTwH7UZcQg0A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-01 17:24:00'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2069,MOBILE,Y,,EXBMVmmA/GYSYnmXbF++lMV056V6w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-01 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2070,MOBILE,Y,,dfeOEaZR0lbueV4YaoA7y73soMBmw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-01 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2071,MOBILE,Y,,XH3vtGV/l2PR3VBCcLa/BgOfsOZyw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-01 19:46:01'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2072,WEB,N,,96fynloW/V5vxnwBswB+wVk7/ThZg==,15.0,4.0,NORMAL,"Row(member0=Timestamp('2022-11-02 13:43:38'), member1=None)",230,,2.0,2024-08-07 07:05:28.893
2076,WEB,Y,,m6PMzu4CmMg5WoSr3FeqopscvX+TQ==,15.0,4.0,NORMAL,"Row(member0=Timestamp('2022-11-02 15:34:37'), member1=None)",230,,2.0,2024-08-07 07:05:28.893
2077,WEB,Y,,b7TYTlCw6QUKvL9J0LIVqM/LDh0uA==,15.0,4.0,NORMAL,"Row(member0=Timestamp('2022-11-02 15:38:49'), member1=None)",230,,2.0,2024-08-07 07:05:28.893
2078,WEB,Y,,+aA8qIjNwNXHaZZkAze7Ew52+/tCg==,15.0,4.0,NORMAL,"Row(member0=Timestamp('2022-11-02 15:53:18'), member1=None)",230,,2.0,2024-08-07 07:05:28.893
2079,MOBILE,Y,,lxWBsn/AXMabbE2PO8WIg0b2mbMKA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-02 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2080,MOBILE,Y,,GZqsA/vCSh4Vsud4YnyMb5VlhhD2g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-02 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2081,MOBILE,Y,,kVx+u6Lf2qi3gC+QwRPqiaZUvkk+Q==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-02 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2082,MOBILE,Y,,D8fX3M2CA6/zQFD/nJwxGQdbni8ig==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-02 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2083,MOBILE,Y,,eGJdC5cEbi+r+aBPdV7s0/fct4X/A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-03 15:30:00'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2084,MOBILE,Y,,jWm+rdNKAmU8pTcVwX3w6jwx9gm+Q==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-03 15:30:01'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2085,MOBILE,Y,,En4yI9L/mNC/8qswrZntFAIwYG6cQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-03 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2086,MOBILE,Y,,dBgXNZrEnwVpnLhnMznK7odNfQfug==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-03 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2087,MOBILE,Y,,LF+5N9abxQ7XvPqhyWZ4LjdexgyXw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-03 17:57:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2088,MOBILE,Y,,676EDyAmQUD0xhxzfPfffDwzC33TQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-03 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2089,MOBILE,Y,,V5iQfT5fZwugJ2VSIw+ze+gPemwdA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-04 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2090,MOBILE,Y,,BWEQUhRXiyzs9wrI5Ct5WuJTkZqAw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-04 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2091,MOBILE,Y,,Mc3UxcpLp5hhzdk8Uf+c3RpVjJvhw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-04 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2092,MOBILE,Y,,ckX1X9vtMmC2LzUf+WK7AHrGLnBbQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-04 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2093,MOBILE,Y,,E+7m+9G48MJrR5UveJiUc3e7Ff68g==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-04 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2094,MOBILE,Y,,KZKlNjpkJ2ej7YhWgH4Gog8JNBLig==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-04 19:46:01'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2095,MOBILE,Y,,pZJ3R8vw3buGCuVfaOq4hdea+D2tg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-05 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2096,MOBILE,Y,,OJPU75WUx2M1FnAXNMcQ7NjfJ7D+w==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-05 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2097,MOBILE,Y,,C8PtbIWVaBP7kxJCnrs0OxxaAR3uw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-05 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2098,MOBILE,Y,,s=A8YlqNExkHlxGzsbaChSxU/TfOQ==,35.0,,NORMAL,"Row(member0=Timestamp('2022-11-06 10:16:01'), member1=None)",153,,2.0,2024-08-07 07:05:28.893
2099,MOBILE,N,,/zx9FoFqPLuHXKZf6ex2acWZL959w==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-06 11:56:58'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2100,MOBILE,Y,,rnuRT7b1XUD4yvE0pkr8dZoXPaJVw==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-06 11:57:04'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2101,MOBILE,N,,VObFR/f3dcS3V++n9pUKIMnnn51ow==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-06 11:58:59'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2102,MOBILE,Y,,rMyaA4urk9YGRLWCaRQfCSD+M8xvA==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-06 11:59:04'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2103,MOBILE,Y,,8K3ELPLBaGFw4BJxtHgts296tfvZw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-06 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2104,MOBILE,Y,,,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-06 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2105,MOBILE,Y,,dfeEXjNenySy0QX07u7FmO63m1EJw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-06 17:24:01'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2106,MOBILE,Y,,s8EctUuJnqG6xlDx4Vwl8VDYfH8bw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-06 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2107,MOBILE,Y,,eO5MOhhbzcyoLHmvSIa55NUpa2aPw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-06 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2108,MOBILE,Y,,iRAq9eOKOn2AUBLQ1RfoLDxeUtqvw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-06 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2109,MOBILE,Y,,nPXz09c1kZHYn7okt3u8L4Xge0LvA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-07 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2110,MOBILE,Y,,3CO4Ky+xZzvZNBU7CGZk2Hm02UfPg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-07 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2111,MOBILE,Y,,DbXPTQ969ELqI76XBoCZ4JfHdGWpw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-07 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2112,MOBILE,Y,,FN9W1OZBKpLkGwm7C91NynIJmrC9g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-07 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2113,MOBILE,Y,,ej0S5dhermlXDAXel8O5ohpJwCQIg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-07 17:57:00'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2114,MOBILE,Y,,61M4LBR7zeph/ExvwrRJ8Qd1MRAsA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-07 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2115,MOBILE,Y,,lLnDYRji8C+IPAIUNY5+u4QdneOVQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-08 15:30:01'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2116,MOBILE,Y,,41ZPl4=Vc3P3S/nwiSAJkliBmIbhQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-08 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2117,MOBILE,Y,,0BtGhc/g2GvRe83gWw+Uu4065kZrw==,35.0,,NORMAL,"Row(member0=Timestamp('2022-11-08 16:55:22'), member1=None)",153,,2.0,2024-08-07 07:05:28.893
2118,MOBILE,Y,,lJ4iC9sEWATEiK+psWakScj1C+/3g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-08 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2119,MOBILE,Y,,mvvJsrAJKN4B5mYaTc/UsRXVoTNnA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-08 17:25:00'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2120,MOBILE,Y,,UI4YuTVGIvgWaAOqe0I4PvGWCZ/oQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-08 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2121,MOBILE,Y,,p2s6IibUL/Rk74XF5E4nRCaQwJ0NQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-08 19:46:05'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2122,MOBILE,N,,3lv5vbdoiWMlcXxgPfv27YVgsl3Hg==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-09 13:02:38'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2123,MOBILE,Y,,yCQPqrhKarHGH5rMUQKzuS42XHSvQ==,4.0,37.0,NORMAL,"Row(member0=Timestamp('2022-11-09 13:02:53'), member1=None)",134,,2.0,2024-08-07 07:05:28.893
2124,MOBILE,Y,,qTqft7zmZksfWdy8kJl6BXavAadVQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-09 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2125,MOBILE,Y,,UcYb0ct5Rqc1NSKmZa66SOfIIPMlQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-11-09 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
2126,MOBILE,Y,,u0U2kymA87ZS+PA7+waYRCuYieuog==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-09 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
2127,MOBILE,Y,,5jTWcNufXMnEZehGCVO1bn26c9Tvg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-09 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2128,MOBILE,Y,,7OI1ukVP4TRyCJMnnoKsq/OtwAz7A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-11-09 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
2129,MOBILE,Y,,Z4MU8JjeSOdHMhQGMCqXWDxebdFyw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-09 19:46:01'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
2130,MOBILE,Y,,u32doFLDG06I9fml90FFtzxf3XH+Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-11-10 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
